,ANO,DISTRITO,CONCELHO,NCCO
2491,2021.0,Beja,Ferreira do Alentejo,21
2492,2021.0,Beja,Moura,20
2493,2021.0,Beja,Mértola,11
2494,2021.0,Beja,Odemira,46
2495,2021.0,Beja,Ourique,18
2496,2021.0,Beja,Serpa,29
2497,2021.0,Beja,Vidigueira,26
2498,2021.0,Braga,Amares,12
2499,2021.0,Braga,Barcelos,46
2500,2021.0,Braga,Braga,43
2501,2021.0,Braga,Cabeceiras de Basto,58
2502,2021.0,Braga,Celorico de Basto,75
2503,2021.0,Braga,Esposende,14
2504,2021.0,Braga,Fafe,86
2505,2021.0,Braga,Guimarães,75
2506,2021.0,Braga,Póvoa de Lanhoso,68
2507,2021.0,Braga,Terras de Bouro,24
2508,2021.0,Braga,VIZELA,1
2509,2021.0,Braga,Vieira do Minho,95
2510,2021.0,Braga,Vila Nova de Famalicão,59
2511,2021.0,Braga,Vila Verde,66
2512,2021.0,Braga,Vizela,18
2513,2021.0,Bragança,Alfândega da Fé,6
2514,2021.0,Bragança,Bragança,42
2515,2021.0,Bragança,Carrazeda de Ansiães,22
2516,2021.0,Bragança,Freixo de Espada À Cinta,22
2517,2021.0,Bragança,Macedo de Cavaleiros,14
2518,2021.0,Bragança,Miranda do Douro,6
2519,2021.0,Bragança,Mirandela,36
2520,2021.0,Bragança,Mogadouro,11
2521,2021.0,Bragança,Torre de Moncorvo,20
2522,2021.0,Bragança,Vila FLor,1
2523,2021.0,Bragança,Vila Flor,4
2524,2021.0,Bragança,Vimioso,10
2525,2021.0,Bragança,Vinhais,33
2526,2021.0,Castelo Branco,Belmonte,12
2527,2021.0,Castelo Branco,Castelo Branco,65
2528,2021.0,Castelo Branco,Covilhã,45
2529,2021.0,Castelo Branco,Fundão,45
2530,2021.0,Castelo Branco,Idanha-a-nova,26
2531,2021.0,Castelo Branco,Oleiros,4
2532,2021.0,Castelo Branco,Penamacor,6
2533,2021.0,Castelo Branco,Proença-a-nova,9
2534,2021.0,Castelo Branco,Sertã,19
2535,2021.0,Castelo Branco,Vila Velha de Ródão,6
2536,2021.0,Castelo Branco,Vila de Rei,4
2537,2021.0,Coimbra,Arganil,11
2538,2021.0,Coimbra,Cantanhede,18
2539,2021.0,Coimbra,Coimbra,28
2540,2021.0,Coimbra,Condeixa-a-nova,2
2541,2021.0,Coimbra,Figueira da Foz,22
2542,2021.0,Coimbra,Góis,7
2543,2021.0,Coimbra,Lousã,5
2544,2021.0,Coimbra,Mira,6
2545,2021.0,Coimbra,Miranda do Corvo,8
2546,2021.0,Coimbra,Montemor-o-velho,13
2547,2021.0,Coimbra,Oliveira do Hospital,8
2548,2021.0,Coimbra,Pampilhosa da Serra,6
2549,2021.0,Coimbra,Penacova,4
2550,2021.0,Coimbra,Penela,6
2551,2021.0,Coimbra,Soure,4
2552,2021.0,Coimbra,Tábua,5
2553,2021.0,Coimbra,Vila Nova de Poiares,2
2554,2021.0,Faro,Albufeira,15
2555,2021.0,Faro,Alcoutim,5
2556,2021.0,Faro,Aljezur,17
2557,2021.0,Faro,Castro Marim,16
2558,2021.0,Faro,Faro,29
2559,2021.0,Faro,Lagoa,15
2560,2021.0,Faro,Lagos,20
2561,2021.0,Faro,Loulé,54
2562,2021.0,Faro,Monchique,12
2563,2021.0,Faro,Olhão,12
2564,2021.0,Faro,Portimão,20
2565,2021.0,Faro,Silves,40
2566,2021.0,Faro,São Brás de Alportel,4
2567,2021.0,Faro,Tavira,29
2568,2021.0,Faro,Vila Real de Santo António,8
2569,2021.0,Faro,Vila do Bispo,3
2570,2021.0,Guarda,Aguiar da Beira,8
2571,2021.0,Guarda,Almeida,13
2572,2021.0,Guarda,Celorico da Beira,11
2573,2021.0,Guarda,Figueira de Castelo Rodrigo,23
2574,2021.0,Guarda,Fornos de Algodres,6
2575,2021.0,Guarda,Gouveia,7
2576,2021.0,Guarda,Guarda,28
2577,2021.0,Guarda,Manteigas,3
2578,2021.0,Guarda,Mêda,15
2579,2021.0,Guarda,Pinhel,17
2580,2021.0,Guarda,Sabugal,27
2581,2021.0,Guarda,Seia,15
2582,2021.0,Guarda,Trancoso,15
2583,2021.0,Guarda,Vila Nova de Foz Côa,29
2584,2021.0,Leiria,Alcobaça,20
2585,2021.0,Leiria,Alvaiázere,8
2586,2021.0,Leiria,Ansião,14
2587,2021.0,Leiria,Batalha,4
2588,2021.0,Leiria,Bombarral,9
2589,2021.0,Leiria,Caldas da Rainha,9
2590,2021.0,Leiria,Castanheira de Pêra,2
2591,2021.0,Leiria,Figueiró Dos Vinhos,7
2592,2021.0,Leiria,Leiria,48
2593,2021.0,Leiria,Marinha Grande,13
2594,2021.0,Leiria,Nazaré,2
2595,2021.0,Leiria,Pedrógão Grande,3
2596,2021.0,Leiria,Peniche,6
2597,2021.0,Leiria,Pombal,36
2598,2021.0,Leiria,Porto de Mós,9
2599,2021.0,Leiria,Óbidos,11
2600,2021.0,Lisboa,Alenquer,96
2601,2021.0,Lisboa,Amadora,37
2602,2021.0,Lisboa,Arruda Dos Vinhos,25
2603,2021.0,Lisboa,Azambuja,41
2604,2021.0,Lisboa,Cadaval,21
2605,2021.0,Lisboa,Cascais,40
2606,2021.0,Lisboa,Lisboa,16
2607,2021.0,Lisboa,Loures,56
2608,2021.0,Lisboa,Lourinhã,29
2609,2021.0,Lisboa,Mafra,79
2610,2021.0,Lisboa,Odivelas,30
2611,2021.0,Lisboa,Oeiras,17
2612,2021.0,Lisboa,Sintra,109
2613,2021.0,Lisboa,Sobral de Monte Agraço,27
2614,2021.0,Lisboa,Torres Vedras,75
2615,2021.0,Lisboa,Vila Franca de Xira,26
2616,2021.0,Portalegre,Alter do Chão,13
2617,2021.0,Portalegre,Arronches,10
2618,2021.0,Portalegre,Avis,10
2619,2021.0,Portalegre,Campo Maior,22
2620,2021.0,Portalegre,Castelo de Vide,2
2621,2021.0,Portalegre,Crato,6
2622,2021.0,Portalegre,Elvas,35
2623,2021.0,Portalegre,Fronteira,7
2624,2021.0,Portalegre,Gavião,4
2625,2021.0,Portalegre,Marvão,8
2626,2021.0,Portalegre,Monforte,6
2627,2021.0,Portalegre,Nisa,15
2628,2021.0,Portalegre,Ponte de Sor,22
2629,2021.0,Portalegre,Portalegre,26
2630,2021.0,Portalegre,Sousel,7
2631,2021.0,Porto,Amarante,130
2632,2021.0,Porto,Baião,96
2633,2021.0,Porto,Felgueiras,89
2634,2021.0,Porto,Gondomar,108
2635,2021.0,Porto,Lousada,84
2636,2021.0,Porto,Maia,57
2637,2021.0,Porto,Marco de Canaveses,96
2638,2021.0,Porto,Matosinhos,24
2639,2021.0,Porto,Paredes,138
2640,2021.0,Porto,Paços de Ferreira,76
2641,2021.0,Porto,Penafiel,122
2642,2021.0,Porto,Porto,7
2643,2021.0,Porto,Póvoa de Varzim,49
2644,2021.0,Porto,Santo Tirso,82
2645,2021.0,Porto,Trofa,60
2646,2021.0,Porto,Valongo,16
2647,2021.0,Porto,Vila Nova de Gaia,114
2648,2021.0,Porto,Vila do Conde,11
2649,2021.0,Santarém,Abrantes,37
2650,2021.0,Santarém,Alcanena,11
2651,2021.0,Santarém,Almeirim,26
2652,2021.0,Santarém,Alpiarça,10
2653,2021.0,Santarém,Benavente,41
2654,2021.0,Santarém,Cartaxo,26
2655,2021.0,Santarém,Chamusca,12
2656,2021.0,Santarém,Constância,4
2657,2021.0,Santarém,Coruche,26
2658,2021.0,Santarém,Entroncamento,2
2659,2021.0,Santarém,Ferreira do Zêzere,10
2660,2021.0,Santarém,Golegã,2
2661,2021.0,Santarém,Mação,5
2662,2021.0,Santarém,Ourém,64
2663,2021.0,Santarém,Rio Maior,15
2664,2021.0,Santarém,Salvaterra de Magos,27
2665,2021.0,Santarém,Santarém,72
2666,2021.0,Santarém,Sardoal,13
2667,2021.0,Santarém,Tomar,56
2668,2021.0,Santarém,Torres Novas,23
2669,2021.0,Santarém,Vila Nova da Barquinha,4
2670,2021.0,Setúbal,Alcochete,13
2671,2021.0,Setúbal,Alcácer do Sal,36
2672,2021.0,Setúbal,Almada,70
2673,2021.0,Setúbal,Barreiro,29
2674,2021.0,Setúbal,Grândola,22
2675,2021.0,Setúbal,Moita,33
2676,2021.0,Setúbal,Montijo,55
2677,2021.0,Setúbal,Palmela,86
2678,2021.0,Setúbal,Santiago do Cacém,24
2679,2021.0,Setúbal,Seixal,54
2680,2021.0,Setúbal,Sesimbra,15
2681,2021.0,Setúbal,Setúbal,47
2682,2021.0,Setúbal,Sines,9
2683,2021.0,Viana do Castelo,Arcos de Valdevez,133
2684,2021.0,Viana do Castelo,Caminha,16
2685,2021.0,Viana do Castelo,Melgaço,16
2686,2021.0,Viana do Castelo,Monção,41
2687,2021.0,Viana do Castelo,Paredes de Coura,39
2688,2021.0,Viana do Castelo,Ponte da Barca,78
2689,2021.0,Viana do Castelo,Ponte de Lima,87
2690,2021.0,Viana do Castelo,Valença,55
2691,2021.0,Viana do Castelo,Viana do Castelo,87
2692,2021.0,Viana do Castelo,Vila Nova de Cerveira,11
2693,2021.0,Vila Real,Alijó,20
2694,2021.0,Vila Real,Boticas,47
2695,2021.0,Vila Real,Chaves,46
2696,2021.0,Vila Real,Mesão Frio,9
2697,2021.0,Vila Real,Mondim de Basto,20
2698,2021.0,Vila Real,Montalegre,191
2699,2021.0,Vila Real,Murça,18
2700,2021.0,Vila Real,Peso da Régua,11
2701,2021.0,Vila Real,Ribeira de Pena,32
2702,2021.0,Vila Real,Sabrosa,9
2703,2021.0,Vila Real,Santa Marta de Penaguião,22
2704,2021.0,Vila Real,Valpaços,54
2705,2021.0,Vila Real,Vila Pouca de Aguiar,77
2706,2021.0,Vila Real,Vila Real,60
2707,2021.0,Viseu,Armamar,11
2708,2021.0,Viseu,Carregal do Sal,10
2709,2021.0,Viseu,Castro Daire,84
2710,2021.0,Viseu,Cinfães,70
2711,2021.0,Viseu,Lamego,36
2712,2021.0,Viseu,Mangualde,17
2713,2021.0,Viseu,Moimenta da Beira,12
2714,2021.0,Viseu,Mortágua,2
2715,2021.0,Viseu,Nelas,12
2716,2021.0,Viseu,Oliveira de Frades,6
2717,2021.0,Viseu,Penalva do Castelo,8
2718,2021.0,Viseu,Penedono,21
2719,2021.0,Viseu,Resende,28
2720,2021.0,Viseu,Santa Comba Dão,4
2721,2021.0,Viseu,Sernancelhe,13
2722,2021.0,Viseu,Sátão,17
2723,2021.0,Viseu,São João da Pesqueira,24
2724,2021.0,Viseu,São Pedro do Sul,12
2725,2021.0,Viseu,Tabuaço,7
2726,2021.0,Viseu,Tarouca,13
2727,2021.0,Viseu,Tondela,18
2728,2021.0,Viseu,Vila Nova de Paiva,42
2729,2021.0,Viseu,Viseu,52
2730,2021.0,Viseu,Vouzela,8
2731,2021.0,Évora,Alandroal,12
2732,2021.0,Évora,Arraiolos,10
2733,2021.0,Évora,Borba,14
2734,2021.0,Évora,Estremoz,16
2735,2021.0,Évora,Montemor-o-Novo,23
2736,2021.0,Évora,Montemor-o-novo,12
2737,2021.0,Évora,Mora,7
2738,2021.0,Évora,Mourão,10
2739,2021.0,Évora,Portel,12
2740,2021.0,Évora,Redondo,8
2741,2021.0,Évora,Reguengos de Monsaraz,20
2742,2021.0,Évora,Vendas Novas,7
2743,2021.0,Évora,Viana do Alentejo,10
2744,2021.0,Évora,Vila Viçosa,10
2745,2021.0,Évora,Évora,42
2746,2022.0,Aveiro,Albergaria-a-velha,3
2747,2022.0,Aveiro,Anadia,1
2748,2022.0,Aveiro,Arouca,12
2749,2022.0,Aveiro,Aveiro,4
2750,2022.0,Aveiro,Castelo de Paiva,3
2751,2022.0,Aveiro,Estarreja,3
2752,2022.0,Aveiro,Mealhada,2
2753,2022.0,Aveiro,Oliveira de Azeméis,6
2754,2022.0,Aveiro,Oliveira do Bairro,1
2755,2022.0,Aveiro,Ovar,6
2756,2022.0,Aveiro,Santa Maria da Feira,22
2757,2022.0,Aveiro,São João da Madeira,1
2758,2022.0,Aveiro,Vagos,1
2759,2022.0,Aveiro,Vale de Cambra,6
2760,2022.0,Aveiro,Águeda,1
2761,2022.0,Beja,Beja,1
2762,2022.0,Beja,Ferreira do Alentejo,1
2763,2022.0,Beja,Odemira,1
2764,2022.0,Beja,Ourique,1
2765,2022.0,Beja,Serpa,1
2766,2022.0,Beja,Vidigueira,2
2767,2022.0,Braga,Amares,4
2768,2022.0,Braga,Barcelos,6
2769,2022.0,Braga,Braga,13
2770,2022.0,Braga,Cabeceiras de Basto,25
2771,2022.0,Braga,Celorico de Basto,11
2772,2022.0,Braga,Esposende,2
2773,2022.0,Braga,Fafe,29
2774,2022.0,Braga,Guimarães,14
2775,2022.0,Braga,Póvoa de Lanhoso,27
2776,2022.0,Braga,Terras de Bouro,14
2777,2022.0,Braga,Vieira do Minho,36
2778,2022.0,Braga,Vila Nova de Famalicão,11
2779,2022.0,Braga,Vila Verde,20
2780,2022.0,Braga,Vizela,1
2781,2022.0,Bragança,Alfândega da Fé,1
2782,2022.0,Bragança,Bragança,13
2783,2022.0,Bragança,Carrazeda de Ansiães,5
2784,2022.0,Bragança,Freixo de Espada À Cinta,6
2785,2022.0,Bragança,Macedo de Cavaleiros,3
2786,2022.0,Bragança,Miranda do Douro,1
2787,2022.0,Bragança,Mirandela,3
2788,2022.0,Bragança,Mogadouro,8
2789,2022.0,Bragança,Torre de Moncorvo,2
2790,2022.0,Bragança,Vimioso,3
2791,2022.0,Bragança,Vinhais,23
2792,2022.0,Castelo Branco,Covilhã,4
2793,2022.0,Castelo Branco,Fundão,7
2794,2022.0,Castelo Branco,Oleiros,1
2795,2022.0,Castelo Branco,Penamacor,1
2796,2022.0,Castelo Branco,Proença-a-nova,1
2797,2022.0,Castelo Branco,Sertã,1
2798,2022.0,Coimbra,Cantanhede,1
2799,2022.0,Coimbra,Coimbra,2
2800,2022.0,Coimbra,Figueira da Foz,4
2801,2022.0,Coimbra,Oliveira do Hospital,1
2802,2022.0,Coimbra,Pampilhosa da Serra,2
2803,2022.0,Faro,Albufeira,2
2804,2022.0,Faro,Alcoutim,2
2805,2022.0,Faro,Aljezur,1
2806,2022.0,Faro,Faro,3
2807,2022.0,Faro,Loulé,1
2808,2022.0,Faro,Olhão,1
2809,2022.0,Faro,Silves,2
2810,2022.0,Faro,São Brás de Alportel,1
2811,2022.0,Faro,Tavira,2
2812,2022.0,Guarda,Almeida,4
2813,2022.0,Guarda,Figueira de Castelo Rodrigo,5
2814,2022.0,Guarda,Fornos de Algodres,2
2815,2022.0,Guarda,Gouveia,1
2816,2022.0,Guarda,Guarda,3
2817,2022.0,Guarda,Manteigas,1
2818,2022.0,Guarda,Mêda,2
2819,2022.0,Guarda,Pinhel,2
2820,2022.0,Guarda,Sabugal,10
2821,2022.0,Guarda,Seia,2
2822,2022.0,Guarda,Trancoso,1
2823,2022.0,Leiria,Batalha,1
2824,2022.0,Leiria,Bombarral,2
2825,2022.0,Leiria,Caldas da Rainha,4
2826,2022.0,Leiria,Castanheira de Pêra,1
2827,2022.0,Leiria,Leiria,5
2828,2022.0,Leiria,Marinha Grande,1
2829,2022.0,Leiria,Pombal,6
2830,2022.0,Leiria,Porto de Mós,2
2831,2022.0,Lisboa,Alenquer,10
2832,2022.0,Lisboa,Arruda Dos Vinhos,2
2833,2022.0,Lisboa,Azambuja,6
2834,2022.0,Lisboa,Cadaval,2
2835,2022.0,Lisboa,Lisboa,1
2836,2022.0,Lisboa,Loures,2
2837,2022.0,Lisboa,Lourinhã,5
2838,2022.0,Lisboa,Mafra,9
2839,2022.0,Lisboa,Odivelas,2
2840,2022.0,Lisboa,Sintra,15
2841,2022.0,Lisboa,Sobral de Monte Agraço,1
2842,2022.0,Lisboa,Torres Vedras,11
2843,2022.0,Lisboa,Vila Franca de Xira,2
2844,2022.0,Portalegre,Alter do Chão,1
2845,2022.0,Portalegre,Campo Maior,1
2846,2022.0,Portalegre,Castelo de Vide,1
2847,2022.0,Portalegre,Elvas,5
2848,2022.0,Portalegre,Fronteira,1
2849,2022.0,Portalegre,Nisa,1
2850,2022.0,Portalegre,Ponte de Sor,1
2851,2022.0,Portalegre,Portalegre,2
2852,2022.0,Porto,Amarante,12
2853,2022.0,Porto,Baião,15
2854,2022.0,Porto,Felgueiras,17
2855,2022.0,Porto,Gondomar,13
2856,2022.0,Porto,Lousada,9
2857,2022.0,Porto,Maia,3
2858,2022.0,Porto,Marco de Canaveses,11
2859,2022.0,Porto,Matosinhos,3
2860,2022.0,Porto,Paredes,17
2861,2022.0,Porto,Paços de Ferreira,12
2862,2022.0,Porto,Penafiel,30
2863,2022.0,Porto,Porto,1
2864,2022.0,Porto,Póvoa de Varzim,4
2865,2022.0,Porto,Santo Tirso,7
2866,2022.0,Porto,Trofa,6
2867,2022.0,Porto,Valongo,3
2868,2022.0,Porto,Vila Nova de Gaia,14
2869,2022.0,Porto,Vila do Conde,1
2870,2022.0,Santarém,Alcanena,2
2871,2022.0,Santarém,Almeirim,2
2872,2022.0,Santarém,Alpiarça,4
2873,2022.0,Santarém,Ferreira do Zêzere,1
2874,2022.0,Santarém,Golegã,1
2875,2022.0,Santarém,Mação,3
2876,2022.0,Santarém,Ourém,3
2877,2022.0,Santarém,Rio Maior,2
2878,2022.0,Santarém,Salvaterra de Magos,1
2879,2022.0,Santarém,Santarém,3
2880,2022.0,Santarém,Tomar,3
2881,2022.0,Setúbal,Alcochete,1
2882,2022.0,Setúbal,Alcácer do Sal,2
2883,2022.0,Setúbal,Almada,4
2884,2022.0,Setúbal,Barreiro,1
2885,2022.0,Setúbal,Grândola,1
2886,2022.0,Setúbal,Moita,2
2887,2022.0,Setúbal,Seixal,1
2888,2022.0,Setúbal,Sesimbra,5
2889,2022.0,Viana do Castelo,Arcos de Valdevez,71
2890,2022.0,Viana do Castelo,Melgaço,8
2891,2022.0,Viana do Castelo,Monção,13
2892,2022.0,Viana do Castelo,Paredes de Coura,22
2893,2022.0,Viana do Castelo,Ponte da Barca,21
2894,2022.0,Viana do Castelo,Ponte de Lima,15
2895,2022.0,Viana do Castelo,Valença,27
2896,2022.0,Viana do Castelo,Viana do Castelo,13
2897,2022.0,Viana do Castelo,Vila Nova de Cerveira,1
2898,2022.0,Vila Real,Alijó,6
2899,2022.0,Vila Real,Boticas,30
2900,2022.0,Vila Real,Chaves,21
2901,2022.0,Vila Real,Mesão Frio,2
2902,2022.0,Vila Real,Mondim de Basto,11
2903,2022.0,Vila Real,Montalegre,97
2904,2022.0,Vila Real,Murça,2
2905,2022.0,Vila Real,Ribeira de Pena,9
2906,2022.0,Vila Real,Sabrosa,1
2907,2022.0,Vila Real,Santa Marta de Penaguião,3
2908,2022.0,Vila Real,Valpaços,16
2909,2022.0,Vila Real,Vila Pouca de Aguiar,20
2910,2022.0,Vila Real,Vila Real,15
2911,2022.0,Viseu,Carregal do Sal,1
2912,2022.0,Viseu,Castro Daire,39
2913,2022.0,Viseu,Cinfães,35
2914,2022.0,Viseu,Lamego,8
2915,2022.0,Viseu,Mangualde,2
2916,2022.0,Viseu,Moimenta da Beira,3
2917,2022.0,Viseu,Oliveira de Frades,1
2918,2022.0,Viseu,Penalva do Castelo,1
2919,2022.0,Viseu,Resende,11
2920,2022.0,Viseu,Santa Comba Dão,1
2921,2022.0,Viseu,Sátão,3
2922,2022.0,Viseu,São João da Pesqueira,2
2923,2022.0,Viseu,São Pedro do Sul,4
2924,2022.0,Viseu,Tabuaço,1
2925,2022.0,Viseu,Tarouca,5
2926,2022.0,Viseu,Tondela,2
2927,2022.0,Viseu,Vila Nova de Paiva,16
2928,2022.0,Viseu,Viseu,13
2929,2022.0,Viseu,Vouzela,1
2930,2022.0,Évora,Alandroal,1
2931,2022.0,Évora,Mourão,1
2932,2022.0,Évora,Portel,1
2933,2022.0,Évora,Évora,1
